text,sentiment_label
alhamdulillah hamil full perhatian orang tua suami tidak serumah suamiku terima kasih suami keluarga ku,1
ya allah terima kasih semoga mama sehat kelancaran rejeki melimpah amin,1
mertua tapi orang tua walaupun anaknya diperhatikan walaupun video call,1
beruntung,1
sedangku alami tetapi bersyukur banget orang tua saudara suport,1
tinggal orang tua alhamdulillah tidak kekuragn apapun apalagi kasih sayg,1
al fatihah,1
hamil tidak cape bahagia bareng momen,1
hamil full kasih sayang suami,1
beruntung banget mbak,1
sehat orang tua disamping pas lagi hamil,1
hebat ya orang disayang orang tua mertuanya,1
banget pikir doang merasakan diposisi bersyukur banget orang tua sayang banget,1
benar banget terbaik,1
ya allah terima kasih masih nya umur mamak ku,1
alhamdulillah mertuaku sangat sekali walaupun terkadang masih ada tidak enaknya,1
i feel mbak,1
hanya orang beruntung perhatian tetapi bersyukur mertuaku,1
bahagia kasih sayang orang tua suami mertua,1
aslilh mamaku orang nya banget kalau hamil tidak disruh sruh apapun diturutin sehat sehat ya nenek,1
alhamdulillah rezeki mbak lagi hamil malah suruh kerja orang tua ku,1
kak hamil minggu flek menerus usg kantongnya doakan supaya janin selamat sehat lahir ya,1
perbanyak istirahat ya moms jangan lakukan pokok nya rebahan,1
tinggal rumah mertua alhamdulillah mertuaku tidak menyuruh pegang tidak dibolehin,1
ya allah beruntung dilahirkan keluarga,1
lahiran rumah orang tua,1
alhamdulillah walaupun tidak rumah orang tua tetapi masih suka diperhatikan masih suka ditawari tidak pun dikasih,1
alhamdulillah hamil full urus orang tua suami tinggal ngekos karena kerja tetapi seminggu sekali pulang ketemu,1
berbalik rumah mertua tenang,1
bahagiain caraku tidak ambil pusing kalau suami tidak peduli kenapa tidak diperlakukan tetapi happy,1
masyaallah,1
alhamdulillah suami nomor bukan diajak blanja kbtuhan pribadi tetapi jalan pasar but senang banget sringny kalau mint belikan belikan tetapi marah,1
terima kasih informasinya kakak,1
tidak salah nya senang,1
alhamdulillah ya allah,1
alhamdulillah suami kurang nya karena ldran,1
masya allah tabarakallah nya ada suami,1
alhamdulillaahh suamiku lengkaap,1
alhamdulillah suamikugapernah kekurangan,1
alhamdulillah,1
alhamdulillah hamil minggu anak suami sellu manjakan,1
ldr suami menyimak,1
allahu akbar subhanallah alhamdulillah ya allah,1
masya allah semoga janin ku sehat selamat lahiran,1
semangat hamil semoga sehat amin,1
amin semoga pejuang garis sabar ikhtiar,1
ya benar banget bun,1
masyaallh amin ya allh,1
masya allah sehat,1
masyaallah semangat tidak mengeluh bersyukur iya allah,1
iya kak benar sekali semangat,1
amin masyaaallah insyaallah hari perkiraan lahir april semoga sesuai hari perkiraan lahirnya sehat ya hamil selamat menikmati prosesnya,1
amin semoga lancar lahiran hamil semangat hamil,1
semangat semangat semoga kepayahan allah gantikan lahirnya anak sehat saleh sholeha cerdas beruntung nasibnya,1
amin bun,1
serahkan allah subhanahu wa taala,1
ku malah bilang deh tidak deh bunda mual muntah sakit adik sehat lahiran,1
masya allah semangat down karena pasangan suami istri tanpa orang tua tidak tau sakit suami belajar,1
iya bun semangat bunsehat bunda,1
semangat bunda sehat lahiran,1
mak allah semoga janin ku sehat semoga mudahkan persalinan doa hamil semoga sehat,1
bismillahirrahmanirrahim semoga nular kesaya ya kak,1
amin amin amin ya rabbal alamin,1
amin amin amin ya allah yarobal aalamiin mudahan an lahirannya lancarkan persalinan normal berkah selamat sempurna tanpa kekurangan apapun sehat amin,1
amin bun mkasih doanya bun sehat ya bun,1
terkadang mengeluh tapi semangat baby perut ku amin x ya robbal alamin,1
iya bunda benar banget tapi semangat,1
masyaallah tabarakallah selamat bun,1
bersabar apalah hamil uring an,1
subhanallah alhamdulillah allahu akbar maasyaallah tabarakallah semoga sehat lahiran,1
sip terima kasih,1
bikin versi ya kak,1
terima kasih kakak,1
oke tunggu ya,1
amin alumni pejuang garis pnantian tetapi allah ambil lagi anak prtrimestera anak k,1
amin mkasih bun,1
kalau salat bun pelan bun,1
amin ya allah yarobal aalamiin,1
amin anak,1
masyaallah tabarakallah bun,1
amin ya allah ya robal alamin semoga lancar hari perkiraan lahir allahu akbar,1
semangat bun,1
amin semoga hamil kesehatan,1
masya allah - semangat bun,1
alhamdulillah tidak setres tidak pernh sedih alhamdulillah happy bahagia sehat karena mama nya happy,1
tips ldm dong,1
alhamdulillah dilakoni apalagi pejuang garis hamil masyaallah benar dijaga tidak dikasih cape suami,1
bismillah semoga positif hamil amin ya allah,1
nauzubillah anak ku amin,1
happy dong kak,1
nikmati bunda,1
fakta and real semoga anakku lahir sehat selamat organ tubuh lengkap,1
nya sesuai hidupku hamil anak benar diuji sekali keuangan semoga anak lahir selamat ya hamil,1
lagi mengalami semoga allah permudahkan rezeki ya bunda,1
mengalami video ya allah ku perluas lagi syukur sabar ku in allah,1
hamil apapun ujiannya semoga kuat anakku sehat,1
ya allah rasakan iniisemoga lahiran ku perlancar permudah anak saleh salihah,1
cerita hamil anak pas korona benar uji ekonomi anak lahir suami karir jabatan masya allah terima kasih ya allah,1
benar jualan lagi uji mudah hn iya kasih klncran persalinan hamil semoga allah kasih kemudahan mencari rezeki amin,1
lagi hamil hari perkiraan lahir november alhamdulillah rezeki lancar tapi uji perasaan sulit mudah an kuat,1
tidak berharap derajat ku angkat anak ku to doaku semoga anak ku orang hebat sukses pergi tidak mnderita,1
amin amin amin bismillah,1
semoga anaku lahir sehat rezeki mengalir suami sehat,1
masyaallah semangat,1
percaya janjimu ya allah,1
semoga lahirnya anakku membawa rejeki lahir sehat lengkap amin,1
bismillah amin amin amin ya allah,1
amin ya allah rohmatrimesteru ya allah terima kasih amanah sangat sempurna,1
nikah isi merintis usaha ya allah cobaan nya berat banget berusaha sabar karena alhamdulillah masih dberi sehat,1
hamil anak merasakan alhamdulillah lahir rejeki mengalir,1
lagi mengalami nikah langsung kasih keturunan rezeki masyaallah uji banget tetapi bersyukur masih semoga membaik amin,1
amin ya allah berpikir positif dibalik in percaya kalau anak membawa rizkisehat umur,1
hamil anak ada cobaan semoga pas lahir sehat membawa keberkahan rezeki melimpah amin ya rabi alaminn istajab guana yarobb qobul,1
lagi diposisi tapi alhamdulillah semoga kemudahan kelancaran lahiran amin,1
fakta allah percepatan keturunan ku tapi ekonomi ku pas san tapi anaku meninggal suamiku kerja hidup berkecukupan,1
lagi mengalami hamil rencana tetapi bismillah semoga nanntinya lahir selamat tanpa kekurangan pun rezeki lancarkan allah,1
k semangat iya,1
terima kasih kakak doanya,1
semoga kemudahan ya kakak kelancaran rjki persalinan k sehat selamat anak ibunya,1
kakak alhamdulillah sehat anak k sc,1
alhamdulillah sehat ya bunda,1
rejeki tidak uang kok bunda semoga kesehatan bayi semoga mudahkan iya bunda,1
kayak ku kakak makan nasi royco doang saking anak k k k makan lauk ku berutang k langganan ku sembari menangis tetapi si lahir alhamdulillah,1
amin semangat kak hari perkiraan lahir uang gaji ngrasa ngepas bgtrimesterau beli pikir,1
percaya kalau anakku lahir rejeki suamiku lancar,1
iya terima kasih kak,1
masyaallah semoga nular ya bun hamil anak rencana ekonomi lagi sulit semoga lancar selamat sehat sempurna amin,1
insyaallah kelak safaat akhirat kelak amin ya rabbal alamin,1
amin,1
semoga melahirkan lancar normal sehat tanpa kekurangan apapun,1
amin yallah penantian sabar uji ekonomi diuji punga anak semoga allah mengkabulkan doa amin,1
lagi fase malah muncul vt amin ya allah,1
amin allahumaamin amanah titipanmu tak digantikan apapun,1
amin ya allah pcc semoga kekuatan kesabaran,1
alami nikah diuji materi ya allah masih banget tetapi anak prtrimestera lhor alhamdulillah rejeki mengalir,1
amin amin ya allah,1
aamiinnnn ya allah,1
amin ya allah rubahlah hadirnya karunia mu,1
amin amin ya rabi alamin,1
lagi mengalami ya allah lancarkan rezeki semuaaammiinn,1
amin ya allah amin ya rabi,1
nama tuhan yesus semoga bukan amin amin amin keluarga ku amin nama tuhan yesus sekali lagi amin,1
amin ya rabi,1
amin humma aamiinsemoga sehatt lengkap sesuai kadar manusia semoga rejeki bertambah bertambah nya usia sih utun,1
amin allahhomma amin,1
percaya mukjizat allah ada kemarin hamil anak memikirkan dana badan penyelenggara jaminan sosial menunggak juta alhamdulillah allah jalan tunggakan lunas,1
lagi fase amin ya allah,1
amin ya rabbal alamin,1
amin ya allah ya rabi alamin,1
amin semoga ya bunda,1
malah kebalikannya diuji keturunan alhamdulillah rejeki ada,1
percaya amin,1
amin ya allah istriku lagi hamil anak semoga anakku lahir sehat anggota tubuh lengkap tanpa kurang sedikitpun,1
amiiiinnn ya allah semoga cepat garis,1
amin allahuma amin,1
lagi fase semoga melewatinya lancar amin,1
amin amin ya allah kunfayakun percaya keajaiban ada umat nya sabar berusaha,1
amin semoga rejekinya lancar,1
aaamiin ya allah,1
amin amin amin ya allah,1
ankku lhr rzki masih uji semoga sabar ya allah,1
amin ya robalalamin,1
posiisi terusbersabar berusaha mnyukupi ekonomi klurgaku,1
semoga anak ku lahir sehat lengkap selamat,1
amin ya allah smogaa allah kelancaran,1
lagi alami masyaallah mudah kasih rejeki pun allah kasih,1
amin yarobal alamin,1
allah mampukan,1
masyaallah kerja full day tanpa libur sibuknya walaupun kerjanya rumah allah kasih rejeki hamil auto berubah mual pusing lemas tidak kuat kenapa in tidak uruskan anak prtamaku saking pusingnya lagi bedrest full rumah orang tua tidak kerja tidak ada penghasilan ada malah lagi menyusahkan orang tua suami semoga keluarga sabar mengurus semoga kelak allah gantikan sakit hadirnya buah hati solih solihah sempurna tanpa kurang apapun sehat selamat kelak mengangkat derajat keluargaku amin ya allah,1
alami diuji ekonomi hmil mudah kelancaran kesehatan amin ya allah,1
amin iya allh,1
allah huma sholi allah saidina muhammad,1
amin allahumma amin,1
amin ya allah semoga pelancar permudahan persalinan anak ku,1
masyaallahamin allahumma amin,1
amin ya allah subhanahu wa taala alami semoga kemudahan urusan amin,1
fase semoga berjalan lancar ya allah amin,1
amin adik sehat ya diperut semoga adik anak pembawa berkah,1
amin ya robbal alamin kehamilan,1
amin ya rabbal alamin ku tunggu kunfayakun mu ya allah,1
amin allahuma amin hanya berdoa terbaik nya,1
amin amin amin ya rabi alamiin,1
berprasangka allah,1
ya allah alamin semoga lahiran lancarkan rejeki keluarga kecilku,1
hamil masyaallah ada bikin menangis ekonomi tapi moms semangat ya jangan sedih,1
amin allahhumma sholli alla sayidina muhammad,1
amin amin ya mujibasailin,1
aminnnnnn seriusss,1
amin ya allah tolong lancarkanlah rejeki suamiku,1
allah humma amin ya allah lagi hamil anak sedangankan anak masih umur semoga allah memperlancarkan amin,1
ya allah bunda periksa x tidak ada usg alhamdulillah lahir sempurna normal,1
amin insya allah percaya aturan allah tetapkan,1
amin ya mujibassailin,1
amin ya allah percaya kepadamu ya allah,1
amin ya allah semoga sabar anak keturunan mengangkat derajat keluarga,1
pas vt lagi hamil semoga semogakan tercapai amin,1
amin karena hamil anak benar benar subhanallah uji benar benar segla,1
yallah amin terima kasih ya dek hadir rahim bunaa,1
amin istri lagi mengandung,1
amiiiinn ya allah,1
amin ya allah amin allahuma amin,1
amin yarobalalaamin terima kasih ya allah,1
amin semoga ada rejeki ku anak anak ku,1
amin amin ya rabi,1
lagi pase semoga permudah lancar rezekinya suamiku yallah,1
amin ya robal allamin,1
amin ya allah semoga allah berkahi kehidupan,1
surah ayat ya baca please,1
amin yarobbal alamiinmasyaalloh luarbiasaaa,1
amin amin ya rabi almin,1
masaallah ujian anak sangat susah cari rejeki ya bersyukur bersabar,1
amin ya alllah,1
aaamiiinn ya allah,1
amin,1
lagi posisi semoga menjelang persalinan ada rezekinya,1
hamil masyaallh syekali benar banget amin yaallh mungkin,1
amin iya allah allah,1
amin ya allah amin sedalam nya,1
bismillah garis amin,1
amin allahumma amin ya rabi,1
amin lagi hamil anak,1
amin allahummaaamiin ya allah allohumasholi allasaidinamuhammad,1
amin ya tuhan,1
amin an iya kakak,1
pas banget nih alami penantian alhamdulillah garis tetapi ekonomi lagi benar uji,1
ya allah alami semoga anakku lahir selamat sehat sempurna rezeki lagi ya allah,1
uji segi ekonomi belum kasih anak lagi perluas sabar syukurku ya allah,1
fakta and real semoga anakku lahir sehat selamat organ tubuh lengkap aamiinyarabb,1
lagi mengalami mudahan rezeky ku suami permudah ya allah amin,1
amin ya allah bertrand,1
amin ya allah amin,1
nur azizah shop semangat ya hamil ku,1
si sabar nya,1
insya allah amin allahuma amin,1
dewata amin ya allah,1
sabar ya pejuang garis,1
amin ya allah kadang tidak sabar tapi ikhlas menjalaninya,1
fakta banget mengalami pas anak lahir alhamdulillah allah benar angkat derajat keluarga,1
amin ya allah semoga allah melebihkan rejeki keluarga hamba ya alalh,1
amin yarobaal alamiin,1
aminnnnnnn adik sehat diperut mamiiii,1
minimal kasih hadis keterangan,1
allahhumma sollialasayyiddina muhammad waala ali sayyiddina muhammad amin ya allah ya robbal alamiin istajib ya allah kunfayakun allahu,1
amin iya allah,1
zulfahmy chaniago hihi semangat ayah,1
amiiiinn allhumma amin,1
amin allahhuma amin,1
amin ya robal alamin,1
tiktok paham rasakan,1
amin ya allah yarabbalalamin,1
aaammiin yallah amin,1
amin serius ya allah,1
amin lagi posisi,1
amin ya rabbalalaminn,1
tidak berharap gue lahirkan anak bukan investasi,1
arbi amin ya allah,1
amin semoga bunda bunda rejeki berkah barakat amin,1
amin ya allah iya kak,1
rezeki alhamdulillah aman anak lahir januari tapi masyaalllah diuji sosial kemasyarakatan tertekan hidup,1
uji ekonomi keturunan rezeki ku suami tidak normal tapi pas allah kasih hamil rezeki suami ku lancar,1
lagi mengalami pokoknya semangat bunda hamil,1
semoga dipermudah urusan disehatkan calon anakku lahiran ya allah,1
alhamdulillah karena nya pas an,1
amin yrb aalamiin,1
semoga qita mengalami menjalani ujian,1
amin ya allah tuhan ku,1
umur kandungan rejeki pekerjaan impian tak terduga alhamdulillah,1
amin amin amin yarobalalaamiin,1
allah kasih rejeki ku percepat kasih anak masya allah,1
banget kemarin mengalami pas nikah alhamdulillh atlh anak pertamaq lahir ada rezekiny,1
amin ya allah semoga persalinan ku lancar sehat mudah tanpa ada kekurangan amin,1
ya allah benar lagi fase bingung tapi semoga dedek utun sehat,1
bismillah semoga selau kesaran seluas luasnya,1
lagi ngalamain semoga lahiran anak ketiga allah naikan derajatku rezeki anakku,1
ya allah tidak mengalami hamil suami mengeluarkan kerja insyaallah semangat insyaallah ada kebahagiaan,1
amin allahumma shalli ala syaidina muhammad wa ala ali syaidina muhammad,1
amin ya allah yanti syiddiq,1
amin ya allah lagi diposisi semoga berjalan sesuai kehendaknya,1
amin ya allah subhanahu wa taala,1
amin ya allah alie,1
amin allahhumma amin,1
masya allah amin ya robbal aalamiin,1
amin ya allah bismillah hari perkiraan lahir januari,1
amin semoga hamil sehat selamat lahiran percaya allah,1
samaaa semoga bayi sehat ya,1
amin ya rabi alaminn,1
real ya allah,1
amin anakku saleh,1
rumah tangga ujian berbeda alhamdulillah rezeki lancar tetapi masih pejuang garis,1
hamil uji ekonomi semoga lahir rezeki lancar amin,1
amin iya dek,1
amin amin amin tuhan,1
amin ya allah lahir anak k ujian ekonomi masyaallah tetapi percaya janji allah indah,1
tuhan menguatkan mental ekonomi kepekaan sabar ya buk,1
anak anak diuji cobaannya berbeda tetapi menjalaninya kuat ya nak,1
fase pas hamil anak prtrimestera masyaallah anaku umur rjki anak cita rumah alhamdulillah doaku dikablkn,1
semoga anak ku lancarkan persalinan semoga lancarkan jalan rejekiny lagi amin,1
aamiiinn ya allah,1
uji ekonomi mental garis anak hanya sabar berdoa a semoga lahiran lancar tanpa kekurangan apapun,1
amin ya rabi aalamin,1
lagi fase nih tidak tau tetapi braha kuat sabar melewati nih anak,1
ikhlas bersyukur allah takdirkan jalani,1
alhamdulillah rezeki lancar tapi hati sensitif curiga suami,1
aamiiiin aamiiiin aamiiiin ya robbal alamin,1
amin ya allah istri hamil minggu tapi pemasukan pengeluaran beda banget,1
lagi mengalami semoga allah permudah rezeki nya,1
amin ya rabi mudah an lagi hamil hari perkiraan lahir blan,1
amin mohon doanya yahsehat sikecilnya dilancarkan rezekinya lahiran nya,1
lagi alami semoga kuat ya allah,1
amin ya allah alami semoga kelancaran melahirkan amin,1
masyaallah tabarakallah semoga kesabaran semoga anakku lahir sehat selamat,1
amin ya allah allah tak salah menentukan pengaturannya,1
febry amin ya allah adik rezekinya ya,1
amin ya allah amin bismillah,1
belum hamil rezeki semoga allah datangkan bersamaan,1
amin ya allah semoga lahiran sehat selamat lengkap tanpa kurang apapun,1
amin yarabb semoga sehat selamat lengkap tanpa kurang satupun,1
amin bismmilah semoga anakku lahir sehat sempurna jiwa raganya tidak ada kurang satupun yalloh amin,1
swaha semoga anakku sehat kandungan,1
ya allah tolong rejeki tak disangka lagi ribu tambahan rutin beli ramuan terapi rendaman kaki anakku amin,1
nikah uji anak alhamdulillah masih uji tapi sabar sabar sabar,1
amin ya tuhanaku percaya rencana mu,1
lagi mengalami anak semoga allah mempermudah urusan amin ya allah,1
desember anak adiknya lahir doakan lancar,1
masyaallah ya allah,1
ya allah benar banget hamil mengidam beli tidak suka appn mlhrkn anak beli akirny sc tetapi alhamdulillah rejeki mengalir deras amin,1
lagi ada fase ya allah perlancar urusan sehat adik bayi ada kndungan lancarkan rejeki ya allah,1
semiga terbaik,1
amin semangat pejuang program hamil,1
alami semangat calon orang tua,1
ya allah amin ya allah amin,1
aammiinn ya allah,1
alhamdulillah ku lalui,1
bismilla semoga,1
amin semoga allah permudahkan rejeki hamba lahiran anak,1
amin ya allah lagi fase,1
amin iya allah semoga suami anak ku sehat rezeky umur,1
ya allah semoga hamil anak amin,1
amin ya allah semoga rejeki adeg belva kakak cinta,1
ammiinn ya allah,1
amin allohuma amin ya rabi,1
pss semoga kelak lahir dunia semongga membawa keberkahan keluarga iya nak,1
amin ya allah yarobalalamin,1
amin amin amin yaallahhhh,1
hmmmm bismillah pejuang garis,1
lagi dfase semoga ada nikmah nya nikmati proses nya amin,1
amin ya rabi aalamiin,1
gue rasakan tetapi gue percaya allah ada,1
amin r pamungkas,1
ammiin ya allah posisi tapi semoga kemudahan kelancaran lahiran,1
amin ya rabbal alamin semoga allah sehatkan suami calon anakku,1
syaifudin alhamdulillah tidak ya saa mintanya temani tidak darimu,1
alhamdulillah masyaaallah amin ya rabi alamin,1
amin ya allah ku jaga titipanmu berharga ya allah,1
fase sehat ya nak jangan sedih rizki sesunggu nya iya ada rahim,1
amin amin allah humma amin,1
amin amin amin ya rabi allamiin ya allah,1
amin ya allahsemoga permudah rezeki suami,1
amin allohuma amin,1
amin amin amin ya allah ya rabi,1
tapi benar banget sih karena ngalami pas anak masya allah ujiannya ekonomi pasangan tapi alhamdulillah lewati,1
amin ya allah kehamilan anak rezeki nya surut tetapi allah mengatur nya semoga anaka ku sehat,1
amin sekeluarga rasakan,1
amin ya allah semoga anakku lahir sehat,1
tihah ayah,1
amin ya robbal alaamiin,1
aamin ya allah,1
amin ya allah hamba suami berubh tnggung prduli istri anak nya ridoi allah lngkah kakinya,1
amin merintis ya dek,1
amin ya rabi allamin,1
smngattt bunda,1
alhamdulillah suamiku sabar mengerti kondisi hamil suka nya rebahan gampang cape,1
ge fase merasakan nih semoga sht ya,1
smngatt bunda,1
dlncarkan lhirannya normal sehat nya amin allahumma amin,1
semangat hebat,1
tolong dimengerti ya suamiku tersayanggg,1
ldr serasa kalau menangis tapi dituntut semangat bunda bunda calon anak,1
semangat bunda,1
bismillah bantu do anya ya bun semoga lahiran normal tanpa jahitan robekan anak lahir tanpa ada cacat sedikitpun amin,1
peluk bundasemangat bunda,1
iya terima kasih bun,1
semangat mom,1
sehat hamil,1
semangat hamil lagi berjuang sendiriian,1
alhamdulillah suami pengrtian ratukan beliau,1
alhamdulillah suamiku ngutamain mengerti pekerjaan rumah marahi karena takut cape,1
izin save bunda,1
sehat hamil,1
kuat adik bayi biar mama menahan sakit baby sehat bertemu,1
sidebay nya kalah selamat tinggal sayang semoga tenang alam,1
semangat bumilsemangan berjuang utun mama,1
hihi semangat diriku anakku,1
terima kasih mertua suamiku baikkgak bilang terlalu,1
alhamdulillah paksu tidak kasih tau sangat perhatian,1
semangat hamil didampingi suami iya suami,1
sehat anakku,1
lemas kerja semoga sehat baby twinku,1
semangat hamil,1
alhamdulillah suami perhatian tidak lelah memahami ku sehat suami ku,1
alhamdulillah,1
mungkin dirasakan ibuku mengandungku semangat hamil hari perkiraan lahir oktober,1
alhamdulillah suami klurga mengerti ku mengerti hanya teman ku,1
semangat hamil menguatkan yuklagi menunggu tidak sabar,1
memahami,1
bersyukur rela merasakan memiliki keturunan,1
semangat bunda,1
semangat hebat hebat,1
kuat apapun suka menangis,1
sabar ya sayangku,1
ganong sabar iya mas,1
uringan tau puguh,1
alhamdulillah pengertian terima kasih suamiku,1
alhamdulillah suamiku sangat pengertian perhatian mensupport,1
masyaallahh,1
maulana saputra terima kasih pengertian bantu calon ayah anak ku,1
mengerti ya suamikuuu,1
a sabar ya,1
alhamdulillah peka walaupun ldran suami tapi suami ada terdepan,1
semoga pekaa tidak handphone,1
baca ya sayang,1
semangat ibumu ada,1
mohon bantuan mentalku ya paksuku sayang,1
luaskan lagi ya paksu sabar nya menghadapi hamil ku,1
sabar ya menghadapi,1
coy terima kasih mengerti,1
semangat sayangku sari,1
sabar ya paksu fernandezz,1
peka ya pah,1
mohon mengerti hamil pksu,1
semangat hamil cintaku hehanussa,1
semangat bunda,1
bagus k hem,1
sumber kekuatan tujuan bahagia mama nakk,1
allahummarhamna shalli ala saidina muhammad wa ala aali saidina muhammad,1
adik sehat ya penyemangat bunda,1
menangis tidak sabar dengar panggil bunda semoga anak su sehat nak semangat nak kalau hadir hidup bunda bunda sayan nak amin ya,1
semangat adik nya ya bunda tunggu kedatangan mu sayang,1
sehat sehat ya dik,1
ya allah berikanlah keselamatan dd utun perut hamba,1
sumber kekuatanku sehat iya nakk,1
hadir diwaktu nak ekonomi kurang kamipun belum tapi semoga datangnya dunia terbaik ya adik,1
masyaallah amin kak,1
allah tidak mungkin kasih bun kalau allah tidak percaya kalau bunda kalau allah percaya bunda bunda percaya bunda,1
terima kasih semangatnya kak,1
kak semoga rezeki mengalir deras hujan,1
padahal anak ku usia tetapi tau belum siapskg adik bayi usia hrmasyaallah bersyukur banget,1
alhamdulillah kak bingung kepikiran tapi terima bersyukur kepercayaan lagi allah subhanahu wa taala anak semangat kak,1
selamat kakak semoga kehamilannya lancar lahiran,1
adalh ankku hamil lagi semoga dewasa anak prempuanku,1
semangat bun hamil tidak direncanakan bersyukur percaya allah rezeki anak ada walaupun ekonomi lagi marut mawut,1
terima kasih ya kak,1
huhu kak hari perkiraan lahir semangat ya,1
kaget tetapi ada suami perhatian alhamdulillah malah menikmati kehamilan semoga berjuang melahirkan adik selamat sehat dimudahkan persalinannya,1
hamil lagi pas anaknya masih semangat ya,1
halnya kehamilan k semoga menjaga ttipan nya amin,1
semangat bun anak hmil anak tanpa dirncnkan alhamdulillah bersyukur allah percaya sanggup,1
amin walaupun tak rencanakan tetapi senang jarak kakak adeknya bun kalau kakak,1
kak tidak direncanakan hamil tetapi alhamdulillah rejeki adik,1
ya allah anakku masih usia bangun rumah hamil lagi ya allah tetapi allah percaya kepadaku mngkanya allah kasih,1
tidak kak mungkin adiknya lahir rejeki bangun rumahnya lancar,1
hamil anak tidak rencanakan anak masih umur tapi tau allah maha kayak semoga keluarga rezeki tidak putus biar mencukupi kebutuhan anak,1
ya mom,1
mungkin karena cape kak marah tapi sabarin banget huhu,1
allah baiknya perencana kakak,1
tolong kasih pencerahan menerima,1
anugerah tuhan indah kak semangat ya,1
sangat indah kak terima kasih ya kak,1
masya allah bun lagi hamil lagi anak ku umur doakan anak janin perut ku semoga kesehatan kelancaran persalinan,1
banget kakak alhamdulillah masih kasih cobaan ekonomii,1
hihi tidak ya kak semoga membaik,1
kakak berdoa suami jabatan malah adik bayi perut mungkin rencana tuhan indah,1
masyaallah semangat ya kak,1
ada dong semangat mama,1
sehat kuat bahagia selamat amin,1
bissmillah semoga trimester kelancaran kemudahan melahirkan bayi sehat selamat tidak kurang apapun lahir normal hari perkiraan lahir,1
semoga pejuang garis kepercayaan baby amin,1
keep strong bumils,1
lagi menikmati trimester,1
tidak ikhlas mual muntah tidak nafsu makan janin sehat sesuai usia nya lancar amin,1
kakak kalau kehamilan perut dd utun nya aktip wajar tidak sih kakak,1
semangat ya bunda belum tetapi kalau allah rezeki lagi yuk mengurus anak jarak semangat,1
amin bissmillah ya kak dikasih amanah dikasih pintu rejeki lagi semoga kakaknya pengertian biar bantu mamanya,1
doanya pekerjaan tetapi allah kasihnya anak masyaallah,1
amin ya allah,1
amin,1
bunda senasib keuangan masih kayak,1
kak peluk,1
mewakili sekali,1
ekonomi belum membaik semoga pekerjaan,1
masyaallah amin ya kakak tidak mungkin allah kasih amanah tapi tidak kasih rejeki,1
semangat ya kak lagi diuji ekonomi susah menerima bukan semoga hadirnya adik kuat meluaskan rejeki,1
kebutuhan anak tercukupi,1
posisi kakak,1
kak ekonomi lagi tidak malah gantikan rezeky kehadiran nya,1
ya kak tak tau dikasih kejutan apalagi aslinya senang sih tetapi sedihnya ekonomi tidak semoga kcukupan,1
jangan sedih bun allah kasih karena percaya smngttt,1
iya kak amin semoga,1
kakak kuat tanamkan smngttt bunda cantik,1
iya kak benar terima kasih ya,1
semangat bunda semoga ladang pahala hebat,1
kebobolan nih hamil anak karena kembar orang nyinyir hamil tetapi pejuang garis malah bahagia lihat ku dsuruh bersyukur bukan kayak mmohon tetapi tidak dkasi,1
terima kasih ayat nya tersentuh,1
iya kak ngrasa tidak terima karena hamilnya tidak direncana karena belum tetapi usg kknya senang lihat adeknya usg menerima kehamilan sayang,1
kak pas lahir mungkin anakku umurnya rencana ya allah rencanya rumah tetapi allah kasih rezeki,1
iya kakak tidak direncanakan tapi alhamdulillah dikasih kepercayaan lagi,1
iya syukuri dinikmati,1
masyaallah bun semangat ya,1
semangat bun,1
amin kak ya allah pikir kok kasih padahal ekonomi lagi kak tapi bismillah insyaallah allah mudahkan,1
ya allah bun banget kayak anak prtrimestera usia lagi hamil usia bangun rumah masyaallah banget pokoknya semoga allah mampukan mudahkan urusan ya bun,1
amin bun semoga sehat lancar rejekinya bun,1
semangat moms anak direncanakan tetapi rencana allah kalau membesarkan mendidiknya rezekinya ada,1
terima kasih semangatnya kak,1
semoga diganti kuat sehat ya bun semangat bun,1
anakku umur lagi hamil belum tapi allah percyakan hamil anak apapun rencananya bersyukur alhamdulillah,1
iud gratis bayar bun aman tidak bun,1
bun lagi posisi sih abang tetapi allah percayakn lagi dikasih rezeki bismillah semoga rezekinya sih utun,1
semangat mom,1
masyaallah kakak rezeki belum stabil tetapi rezeki benar masyaallah allah maha masih mempercayakn mengandung melahirkan menjaga merawatnya semoga rezeki lancar berkah lagi amin,1
masyaallah amin yarabb,1
kakak dikehamilan lahir sebulan sesayang masyaallah semoga orang tua adil anak,1
masyaallah doakan ya kak,1
hamil anak jarak mashaa allah,1
alhamdulillah masih menyangka semoga janinnya berkembang sempurna sehat kakaknya karena usia,1
izin seve nya bun sw,1
anak ku selang adek nya lahir masyaallah semoga kesehatan berlimpah rezeki,1
amin semangat kakak,1
diposisi semoga calon anak melewati lahiran amin,1
masya allah bismillah kuat,1
amin ya allah semangat mama mama,1
tidak anak hamil lagi belum rencanakan tetapi allah percaya semoga kuat ya,1
bunda anak hamil lagi masyaallah namanya rezeki ya,1
kakak peluk sehat ya lagi hamil anak jarak semangat,1
aaamiin bunda nya bingung sedih karena anak masih tetapi alhamdulillah anak pintar karena tau adik,1
anak hamil bissmillah yukkk bunda semangat,1
perbanyak rezeki ya allah sehatkan keluarga kecilku amin,1
