text,sentiment_label
anak cek bidam tasyakuran gede an anak priksa posyandu tidak tasyakurran karena tidak ada uang,0
lagi mengalami seret banget kehabisan uang,0
ada orang kayak iya anak iya,0
membaca nya pesan ku hambamu lalai terima kasih tuhanku,0
amin iya rabi butuh kun fayakun nu,0
pun lagi hamil anak jarang periksa tidak minum vitamin semoga allah jalan terbaiknya,0
posisi surat pemberitahuan tahunan rezeki uji,0
dikasih rezeki belum kasih anak,0
lagi difase hamil jarak,0
amin ya allah hamil anak masyaallah banget ujian dagangan sepi banget,0
allhamdulilah x keguguran hamil lagi masyaallah rejeqi mengalir tak bawaan hamil enak banget tidak muntah kerja,0
bukan ya allah,0
hamil tetapi prihatin kandungan sehat lancar saleh sholehah iya dk maafkan jarng priksa kebidan beli susu hamil sekali,0
lantas kenapa anak ku engkau ya allah,0
jualan uji belum kasih keturunan,0
menikah uji stelh nikah uji penantian habis lhiran uji anak mninggal hamil lagi uji kista ekonomi pas an hidup ku,0
amin ya allah mungkin allah mnguji bsar sabarku,0
tapi mustahil bagiku ya allah,0
amin allah huma amin rasakan ekonomi sulit,0
menangis tidak ada mengerti,0
kalau lagi sndirian rumah moodswing overthinking tapi kalau ada suami rumah,0
tidak ada peka hamil lahiran namanya perhatian,0
rasakan emosi langsung menangis tanpa sebab,0
suka bedakan pengalaman hamil jaman kuat,0
pulang rumah orang tua tetapi tidak bakl,0
ya allah hamil benar tidak padahal tidak tetapi sdkitpun tidak perhatian,0
coba ada mamak,0
kadang liats suami lagi tidur menangis sesegukan padahal tidak ada,0
malas mengemis berjuang semangat,0
trimester susah makan trimester nafsu makan meningkat trimester suruh kurangi makan karbo manis manis,0
kenapa malam sedih menangis tidak karuan,0
posesif tidak tau kenapa kayak tidak kehilangannya,0
habis makan sesak baring sesak bediri cape gerak paha ngiluu ya tuhan padahal anak lo,0
pas lagi sedih pas lwatsehat dd perut,0
amin smngatt mom,0
sailent treatrimesterent suami pas lagi hamil masyaallah sakit banget,0
melelahkan ya allah,0
hamil tidak makan nasi suamiku marah tapikan tidak,0
benar banget suasana hati kadang turun,0
gampang mewek contohnya baca tulisan mewek,0
merasakan - smngatt bunda,0
lagi mabuk nya dimengerti bukan malas bebenah tapi kondisi badan benar lemas,0
seharian air mata netess nggatau kenapa lelah banget,0
lagi fase hamil trimester badan gampang cape perubahan suasana hati berantakan tetapi paksa suami bantu masak ipar jualan makanan,0
aahhk diam cape tidak ada mengerti,0
kayak tidak ada ngarasin posisi ku jangan mengerti perhatian hamil an ku,0
hanya merenung merasakan perhatikan suami tapi tidak peka,0
tapi benar suasana hati suka berubah suka menangis,0
ah ntahlah lihat langsung menangis,0
uang ada mencari kok butuh,0
badan berkembang terkadang pikir body tidak cry,0
padahal hamil kenapa nafas ngos ngosan ya serius naya nya hamil kali,0
badan cpek banget padahal aktivitas tidak terlalu berat,0
akuuuuh banget menangis usia hamil,0
lagi fase ya sulit jlaskn,0
pulang rumah mamak tapi tidak,0
kok menangis ya bacanya,0
andai hamil bersanding ibuku mungkin beda lagi ceritanya,0
nya hanya berhrap suami sibuk istri sibuk lelah istri lelah,0
fase sikit menangis tanpa sebab,0
menangis gara saldo atrimester sisa ribu pas tarik tunai atrimester pecahannya malah ribu langsung menelpon paksu saking sedihnya tidak,0
padahal hamil anak tetapi tidak sekuat orang posisi lagi ldr,0
padahal tidak tugas berat tapi badan sakit terkadang sedih sesak,0
lagi diposisi banget mencoba perhatian suami ngutarain langsung kirim vd tetapi masih diabaikan,0
lagi dipisahin suami kayak benar hidup tetapi mati menangis tetapi tidak airmatanya sesakit ya allah,0
tak diutarakan tidak ada mengerti,0
pas banget lagi hamil cape buka tiktok muncul,0
tidak ada support sekali,0
overthingking habis menangis langsung khawatir janinku tidak ya huhu,0
pengalaman hamil anak nasib anak ku kandungan terlantar,0
mhon pengertian nya ya aba,0
maafkan adik ya mas kadang bikin panik tau menangis tanpa sebab,0
fase makan salah tidak makan salah,0
perut membesar tapi tes garis,0
hanya pura kuat,0
of the day,0
sihombing dengar pun langsung menangis,0
maafkan istrimu ya ya kadang suasana hatinya berubah e vino,0
dengarkan enak didengar bukan malah adu nasib,0
marcelino maafkan ya kalau suasana hati berubah ubah,0
mengerti tanpa embel embel ya sayang hakim,0
gampang menangis padahal hamil tidak cengeng setiawan,0
tolong baca su,0
suami handphone terosss,0
maafkan ya suamiku kalau suka berubah ubah suasana hatinya,0
merasakan rasakan menikah belum hamil,0
maaf lek tidak wkwk,0
tag tidak ditengok,0
maaf suamiku syank bkannya tidak mengerti hanya sulit kendalikan,0
maafkan mama ya sayangku menangis sehat perut mama,0
ku kayak kehamilan,0
tidak tetapi masih suka bersalah kakak umur ada adik padahal hari perkiraan lahir bentar lagi tidak karuan,0
lagi difase suka menangis anak adik karena tidak direncanakan semoga tuhan mempermudah,0
anak malah tidak menyangka emak anak,0
anak tahunn hamill blnn,0
kak anak pertamaku,0
anak cowok tidak kb lagi hamil kaget padahal tau tidak kb semoga adil membagi kasih sayang anak ku,0
masyaallah kak tidak dengarkan orang bilang tidak diprivasi kehamilan karena hamil ada suami suami jangan dengarkan omongan orang hamil ada suaminya,0
masyaallah tidak hamil anak masih usia lagi hari perkiraan lahir bismillah,0
padahal banget berbicara hati kalau ada bunda anak jarak ibunya hebat stres tidak ya suaminya bantu tidak ya kalau me time cape banget support sistemnya kalau posisi tidak besok habis lebaran bunda,0
anak usia kehamilan mingguan,0
lahiran kakaknya sedih banget tetapi insyaallah ngelewatin fase,0
anak pertamaku kembar umur kebobolan minggu masya allah,0
mom tidak terima hamil lagi karena anak masih umur tetapi pas usg cewek senang banget berusaha trma kalau rjeki allah,0
anak usia bun,0
abng nya umurnya,0
kak jarak anak hamil,0
kalau pregnnt anak cepat marah kuat mengamuk stres kne anak asyik kne marah jer kasihan anak sulungku hem,0
bun lagi hamil anak tidak direncanakan,0
masih fase mengambang tidak benci anakku tapi kok masih sulit menerima nya ya masih takut trauma ada bersalah anak pertamaku,0
lagi mengalami suasana hati lumayan hancur hancuran huhu,0
ya allah ada temannya,0
trimester ya allah benar mual pusing tidak karuan nya badan lemas,0
trimester trimester mendekati hari perkiraan lahir,0
masya allah fase trimester,0
orang hamil beda ya keluhannya tapi alami semuaalhamdulillah,0
masyaallah tri semester,0
tetapi anugerah bunda nikmati trimester tidak merasakan babyku tidak berkembang,0
lagi munggu kontraksi minggu hari perkiraan lahir,0
persis kayak sedih menjelang hari perkiraan lahir,0
hla anak pertamaku malah upah minimum regional bun,0
anak hamil lagi kakak,0
anak keduaku malah bun hamil masuk,0
kak sedih banget,0
kayak ku alami kakak kakak nya umur,0
bunda suami kerja pulang malam,0
anak ku allah mempercayakan lagi hamil lagi,0
enak masih jarak ya umur anakku hamil hamil,0
bunda lagi posisi ya,0
bunda adiknya lahir kknya hamil tidak rencana,0
kak samaaa pas adiknya lahir anak pertamaku bersalah tetapi lagi kejadian,0
kakak anak ku genap adik nya lahir hari perkiraan lahir april malam menangis nya adil ngrasa bersalah banget,0
kok kak april hari perkiraan lahirnya,0
kak semoga anak cewek karena anak cowok menyerah tetapi suami ngeyakinin disuport banget legowo tetapi berat,0
cowok nya kakak nya cewek,0
berharap cowok tetapi pas usg cewek semoga cowok karena usg kali usg,0
ya allahhh bun mangats,0
banget kak kakaknya masuk mggu masih ada perasaan bersalah anak ya allah rumah belum ekonomi masih amburadul bukanya menolak rejeki ya allah,0
hamil anak tidak gerasa mengidam nya periksa,0
kak tetapi pas melahirkan dengar suara tangisnya masyaallah berubah kak melow kalau mukanya,0
dulunya kb iud kak lepas karena coba minum piltp tidak teratur karena pelupa,0
samaaa banget bunnn,0
kak anakku hamil anak,0
kak tetapi suka mewek padahal anak tahn,0
bunda mending anak belum adeknya launcing usia kakaknya menginjak,0
anak anak lagi hamil masyaallah,0
kakak tidak rencanakan kakak nya jarak nya banget,0
kadang suka bersalah kalau kakak nya gendong tidak karena posisi lagi hamil gede,0
anak calon adiknya masyaallah,0
bun anak lahir anak masyaallah banget nya masuk trimester cape badan cape urusan rumah cape jaga sih kakak aktif,0
anak pas nih lagi hamil,0
anak pertamaku kak lagi hamil,0
anak kasih amanah lagi allah,0
anak pertamaku tetapi tidak piya adik hamil bgug blgy,0
kak hamil anak tidak direncanakan,0
anak masih adik lagi,0
anakku umur tetapi tidak tau kenapa kayak tidak,0
bun jrak riwayat sc adakah jraknya,0
anak hamil wawal kehamilan menangis karena memikirkan anak masih bayi seiring berjalan nya menerima meskipun pasca sc,0
kak anak ku umur,0
ya allah kakak menunggu menstruasi tapi diksih allah garis,0
kiraan masih ada kayak kkanak ku masih hari perkiraan lahir januari,0
tidak anak hamil lagi,0
tidak tetapi belum karena kehamilan jarak trllu,0
bunda anak lagi hamil lagi,0
tak merencanakan dipilih menjaga amanah x nya karena biaya ditakutkan,0
nya bingung senang sedih karena masih belum,0
hamil lagi anak masih benar bingung pertahankan lepaskan ekonomi keluarga belum stabil,0
kakak anak hmil diuji ekonomi,0
malah tidak percaya hamil anak k kondisi ekonomi lagi pas,0
kakak hamil anak tetapi sedih banget karena uji ekonomi,0
ya allah tidak hari perkiraan lahir mei lagi kakak nya beda,0
ya allah lagi posisi anak masih kebobolan,0
tidak ekonomi lagi ujih tetapi allah maha kakak anak perama masih garis,0
tidak dikehamilan tidak direncanakan jarak karena ada omongan kurang enak,0
anakku hari perkiraan lahir januari ekonomi tidak,0
banget kak anak pertamaku januari hari perkiraan lahir ku januari,0
kak malah kb tapi kebobolan menangis banget pokoknya kasihan kakak nya masih ya allah,0
anak pertamaku kak,0
tenang kebobolan pas bayiku padahal kb,0
kak malah anak adeknya lahirsekarang sih adeknya jalan,0
kak samaaa tidak tau kalau hamil tau gadis haid suka telat eh tau hamidun,0
anak usia hmil padahal berdoa rumah malah kasih hamil lagi,0
bun anak umur hamil sedih,0
akhu masih suka menangis karena belum lagi kalau lihat anak tidur usia adik,0
tidak hamil nya rumah tapi allah kasih anak ku rasakan kejutan tendangan tak menyesalkan,0
kehamilan tidak direncanakan gagal keterima kerja karena syaratnya tidak hamil job cancel karena bertepatan lahiran enth kenapa benci hamil k,0
bun tidak kuat mual muntah hipersaliva next trauma kayaknya hamil anak parah trimester nya,0
anak pertamaku hamil lagh masylllahhh,0
kak tetapi anak anak no masih umur hamil masuk,0
padahal anak ku masih stengah tidak menyangka sih emak anak padahal sekolah brfkir anak ya eh kok malah keterusan,0
lagi berjalan minggu anak sua jarak kakak nya,0
kak anak ku adiknya diperut jalan,0
kabar degan ku bun jarak hanya bun bingung,0
bukan karena jarak kehamilan kebobolan tapi finansial lagi pontang panting banget bersalah utun diajak susah,0
bun awlnya masih menangis padahal ankq prtrimestera,0
bunda anak ku usia lagi hamil usia,0
banget padahal kb tetapi tembus tidak banget padahal maunya anak tetapi kasih lagi jarak kakaknya,0
lagi fase ya allah tolong kali bebaskan ujian ekonomi,0
kak nya ragu takut kok sih anak umur hamil jalan tidak rumah mertua lagi,0
anak hamil masyaallaah hamilnya,0
kak anak genap hmil jalan,0
nya mbak perasaan hancur berslh anak prtamanya,0
mbak kakaknya pas sekeluarga sakit sih kakak terpaksa dititipkan ibuku mengurus badanku hamil mual tidak enak mengurus ayahnya sakit bersalahku kayak tidak hilang meskipun sehari,0
anak ku buln,0
temannya masih menangis karena bersalah anak adik,0
bun hari perkiraan lahir masih mei sih kakak genap tetapi perasaan tidak karuan,0
bunda hamil tanpa rencanakan mndkati hari perkiraan lahir prsa an tidak karuan lihat muka sih abg sedih,0
kak anak tabungan lagi habis nya rumah belum ada persiapan lagi anugerah hamil lagi semoga dimampukan,0
bun anak lagi hamil kadang nya lelah sih kakak tantrum tidak tau menghadapi nya,0
kak pas tapi tidak karuan kayak sapih hamil lagi ya,0
anak prtrimestera malam maaf memeluk anaknya kenapa tidak padahal hati tidak tega lihat adik tar meninggalkan pas lahiran,0
kak kebobolan pikiran campur karena anak masih,0
kak hamil mabuk hamil kebo kasur favorit,0
belum nya tapi allah kasih kepercayaan lai,0
anak datg kakak bersalah sekali,0
bukan ya allah pikiran campur aduk bingung hamil tidak direncanakan lagi uji ujian semoga kuat lahiran,0
suami gabahagia pas hamil,0
anak umur hamil usia week kehamilan tidak direncanakan tau kalau hamil menangis karena lagi uji usaha suami tutup hutang masih,0
bun anak umur cita menambah anak kalau kalau kakak ya sekolah tapi cepat allah kasih adek bayi rahimku lagi hamil week,0
hamil anak anak anak hamil benar campur aduk kb masih kebobolan,0
a hamil tolong hamil ankku,0
anak lagi fase huek huek ya allah,0
masaya allah bun lepas kb minggu langsung isi tetapi kakak nya suami lagi cobaan ekonomi semoga permudah,0
kehamilan kak tidak direncanakan ikhtiar menundanya masih karena pribadi belum perasaannya campur aduk tau malah menangis fase trimester sangat berat,0
rencana banget mengumpulkan dana bikin rumah gtaunya pas lepas implan gede haid mulu siangnya suntik kb padahal gtaunya dpnnya kok mual tes positif,0
kak anak prtrimestera umur hari perkiraan lahir mei adk nya lahir anak umur kurang,0
kayak kemarin bun anak hamil adeknya usia,0
menangis bacanya lagi hamil anak sdangkan anak masih,0
hihi kak anak pertamaku,0
anak prtrimestera umur lagi hamil anak masya allah nikmat banget beda pas hamil mah tidak mengeluh tetapi masya allah mabuk parah banget,0
kak niatnya kb malah isi,0
hamil benar beda banget karena tidak rencanakan hamil takut ngmong suami benar pas ngmong reaksi suami langsung maki tidak becus suruh kb malah hamil,0
samaaa walaupun sakit hati banget omongan mertua kalau hamil lagi dipulangkan rumah orang tua ku jahat banget,0
kak kok jahat banget cucunya,0
anak upah minimum regional kebobolan campur aduk menangis malam tetapi terima smwnya takdir allah masuk week hamilnya,0
hamil bertahan parkir coba iseng x parkir deh cepat,0
anak umur perut,0
lagi fase jalan tetapi nya belum,0
hari perkiraan lahir april anak umur,0
anak pertamaku malah,0
tidak bunanak pertamaku umur hamil anak masuk,0
tidak direncanakan hamil anak usia,0
apapun belum menstruasi takut banget masih belum mentalku mengurus sndrian karena suami cuekanak prtrimestera menguras emosi,0
anak lagi hamil tdinya anak lagi pas anak eh malah kebobolan,0
direncanakan pas tau campur aduk karena ngrasa enak enak nya kesana kemari anak ditinggal rumah main nol,0
jahat kak padahal sangat menjaga ibadahnya tapi mulutnya melukai hatiku,0
ada mellow tidak sih bunda trimester menangis si segukan,0
masyaallah nikmatnyaa trimester mual muntah badan lemas makanan tidak ada masuk ya allah,0
kakak tapi makan kasihan baby nya,0
trimester punggung sakit perut keram kaki pegal kepala pusing makan muntah makan bawaan lapar kena bau nyengat kepala langsung pusing masyaalllah banget,0
masih trimester kadang cape mual,0
kuat nak tapi kenapa makan langsung nak dada panas lidah pahit trimester sangat melelahkan,0
week tapi belum buncit buncit kalau bangun tidur perut kempes belum merasakan gerakan perut overthinking,0
ada tidak pas tespek positif tapi pas usg belum janinnya,0
masyaallah bayiku meninggal kandungan umur minggu al fatihah,0
sehat cape mama menahan mual gapenting,0
yatuhan kuatkan anak kandunganku lahir dunia tanpa kekuranganpun kuat ya sayang lagi ketemu,0
lagi menangis gara gara suami ada video menangis,0
hari perkiraan lahir maret sedih kepikiran kalau fypnya anak,0
ah sedih mamah kondisi nya lemah bertahan ya sayang semoga allah melindungi,0
ya allah makan tapi susah banget masuk mulut tetapi kalau tidak makan kasihan baby perut,0
menyumpahi kakak semoga nular,0
kak tidur tidak nyenyak bangun bangun mual dingin kepala pusing muntah minum mual masyaallah sekali,0
sendiroansedih tidak makan seenak lagi,0
kakak kadang menangis,0
masya allah lagi kalau masuk trimester kak,0
kakak posisi tetapi kerja karena ekonomi suami tidak stabil,0
mak allah kak lemas bangatt,0
trimester kakaknya usia week week tetapi belum usg semenjak positif tespek telat sminggu cuman priksa bidan,0
tidak mual kak nafsu makan bertambah,0
enak banget kayak gtumah nasi belum hoek,0
mual tetapi tidak muntah masuk alhamdulillah,0
enak ya allah syedih banget mkannya plih jdinya masuk,0
dimnum obatnya mbak asam folat kadang itupun habis minum nya mual muntah masuk makan kayak semalm,0
kak nafsu makan bertambah,0
masih week kak belum ada periksa bidan tespek positif tidak ya kak tidak ada mual kecuali kali pas nyium bau dupa,0
pas tespek postf hamil bidan doang mbak duakali week belum usg,0
ya kalau hamil,0
nikmat banget trimester menangis,0
kak trimester bb turun kg trimester kg,0
kemarin minggu kak usg kantung janin nya tetapi tidak janin nya,0
kak usg x tidak janin nya,0
iya bunn week,0
mungkin bunda usg masih ditrimester bun belum,0
benar kakak kenapa berat tapi kuat,0
sedih sakit hati lagi hamil muda tapi suami prioritasin adek adek nya mamanya,0
kakak sakit dirasakan curhat mungkin tidak ada peduli,0
kasihan dengar suara adik bayi nya,0
bunda gampang banget menangis,0
kandunganku masih minggu bun tetapi dkit menangis,0
kak tak tau pikir menangis karena tidak makan nasi benar benar nikmat lagi kayak,0
banget kak padahal sepele banget,0
ku alami tahub kak usia minggu penyebabnya karena terlilit tali pusat semoga pengganti ya kakak,0
tidak gerak drinpagi sore,0
sebab nya bunda,0
tali pusatnya melintir bun,0
hehe mewek dikirim suami,0
kok sedih sih,0
ya allah kenapa bila tengok video camni sebakk,0
rasakan lemas banget makan tidak nafsu tidak,0
lagi trimester tidak makan nasi sekali berat badan malah turun,0
iya habis pas trimester langsung suka makan bunda hihi,0
masyaallah hamil kali sekali tidak stres tidak cape,0
cape stres rasakan,0
lihat kayak menangis masih diajak kerja masih diajak pp kerja jam an belum lagi mengurus maaf ya dek masih tidak kasih terbaik sehat,0
wekk gampang menangis sakit lagi diomong mertua dibandingkan diriyah menangis rasayah sakit hati banget,0
mewek apalagi tau kalau janin nya tidak dokternya bawaan nya mewek khawatir,0
rindu sangat arwah anak,0
usg harii kayak kangen lihat tumbuh kembangnyaa,0
eh ralat bun istri ku gue tapi masih belum gerakan,0
week kedutan kak nya lagi hamil week kadang ada kedutan kadang tidak,0
bun minggu tidak merasakan malah masih mual,0
iya bun kalau malah meludah bun detik kalau ditelen mual banget diperutt,0
kalau bun tidak suka meludah mulut kerasa pahit kalau minum asam folat suka mual,0
mual suka mules bolak toilet mpe lemas,0
kakak memikirnya kemana,0
week kakak tetapi perut masih anak kadang takut belum tak cekin dkter,0
iya minggu masih,0
kakak gue belum terlalu buncittt gaberasa prrutnyaaa,0
kuat hari perkiraan lahir tuhan kuatprlgkpan apapun belum ada suami menganggur dedek kuat ya biar mama kuat krjnya tbgn lhirn belum ada cobaan tidak grti minum teh manis biar tng,0
lagi minggu lemas banget,0
pakai apl sih banget pakai apl flo kurang,0
lagi fase sedih banget adik tapi disapih karena hamil lagisenang sedihsusah makan pikiran,0
hamil anak kembr trimester tidak ada mual gampang lapar kalau tidak langsung makan mual sih haruse stok jajan kalau malam,0
ada tidak lagi hamil minggu tapi malah kena dbd berobat tapi masih berpengaruh tidak ya kejanin,0
aaaaamasaaa dengar sajaaa dillaa netesin air mata,0
kak kenapa bayi kandungan istriku kalau tidak ada nendang kalau ada tenang bayinya perut,0
masuk trimester semuany kurasain apalagi mengandung penyakit asam lambung sakit banget tapi suami keturunan,0
trimester menangis bawaannya pergi rumah kasihan anak pertamaku umur,0
masyaallahsegera tiupkan janin rahim hamba ya allah merasakan trimsester apalah iri,0
masih trimester suasana hatinya kadang kadang emosi,0
ya allah knph trimester b hoek tidak overthinking nya,0
menikmati trimester tidak merasakan pagi sicknes tetapi night sicknes,0
kakak kayak tidak hamil bb tidak padahal makan makanan sehat dimakan tetapi bb,0
kiraan doang merasakan,0
kak gerak masih suka overthinking kalau sehari tidak gerak,0
minggu belum kakak belum cepat minggu kalau prut nya tebal minggu krasa kakak,0
lagi bedrest karena flek malah lihat video dengar suara dedenya bikin,0
pas lagi merawat newborn pas merasakan cape begadng,0
hamil minggu masya allah banget rsnya muntah badan meriang mulut pahit lemas kalau pagi sore selera makan hilang,0
lagi cape mual mutah hamil minggu dengar langsung sesenggukan,0
samaka lagi rasakan menangis,0
trimester malah mellow bun,0
smaaa banget bentar menangis,0
karena perjuangan nya hamil trimester mabuk nya lahiran bertaruh nyawa,0
kakak sensitif banget,0
kalau menangis auti ngeflek apalagi riwayat keguguran pasca menangis padahal kalau menangis hati tenang,0
menangis ldr suami,0
iya kakak gampang sedih nya,0
netesss air mata ya allah lancarkan bertemu bayiku,0
ya allah sedih banget berasa diajak berbicara anak padahal anaknya diambil lagi allah belum ketemu nak kuat nak kok tidak kuat sih nak,0
mellow banget bun,0
sakit kasihan suami bolak dokter,0
ngerasaa cape tapi teteh semangat kuatt karena ada adik utunn,0
trimester masih menangis,0
kak kalau lihat tiktok sedih menangis,0
malah pendarahan bun priksa kedokter kayak bikin menyesal menangis masih mempertahankan kandungan semoga,0
lahiran anak cewek,0
tiapp malam bunn mual nya tidak karuan apalagi brgan kerjaa ya allah,0
rumah sakit diagnosis dyspepsia karena hamil trimester lihat menangis,0
banget kak bawa perasaan banget padahal hamil kayak baja batin nih masya allah,0
menangis kakak kalau lihat sedih,0
bun menangis tapi kuat karena ada janin diperutku kadang suka bersalah adik kalau menangis,0
usia brpah kak mellow teruskan,0
kak trimester masyaa allah nikmat banget berasa minggu anak ketiga cewek berharap ketiga baby boy,0
trimester mual pusing kram sakit pinggang ditrimesterbah flu orang tua mncaci maki kepala nyut sakit banget tetapi suami malah rumah mengobrol teman nya tngah malam banget cobaan ku iya allah,0
kakak padahal hamilan hamil anak beda anak lagi trimester lihat banjir air mata,0
kenapa sedih ya dengarnya,0
bunda belum jaga sayang maafkan bunda ya maafkan bundaaa ketemu surga ya sayang,0
hamil alhamdulillah tidak merasakan mual muntah hebat kayak anak tetapi kenapa bawaannya lemas ya,0
lagi menghadapi trimester menemukan vt menangis sesegukan,0
kalau dengar nih suka mewek maafkan mamah ya nak,0
lagi difase hamil anak tapi tidak tau kenapa lihat anak menangis,0
lagi trimester masyallah x badan lemas tidak nafsu makan mual perut tidak enak ya allah bawaannya menangis mulu,0
astungkare cepat hamil,0
adik kuat maafkan bunda karena kadang hati jaga adik adik jangan kenapa kenapa ya sayang,0
week kakak tetapi perut belum buncit normal hamil anak,0
hari perkiraan lahir ku juni mewek lihat video,0
kak kalau usg belum tangan nya,0
mengeluh cape tidak kuat eh malah vt,0
mewek perjuangan trimester tidak semudah,0
hamil anak masuk trimester seandainya anak masih ada pastiii kuat,0
menangis hai kalau vt kayak fyp,0
menangis dengarkan suara nih,0
menangis trisemester lagi pusing banget,0
kemarin cek laborat protein urine menangis banget padahal masih usia minggu,0
langsung menetes air mata,0
sangat tetapi kenapa cepat anak ku menghilang,0
week belum merasakan tapi perut gede guys suka khawatir,0
sedih pas brandaku habis keguguran kemarin usia kandunganku,0
kehamilan hidup tanpa sosok suami,0
ah gampang drop suka menangis,0
trimester masyaallah muahh pusingg banget maunyaa rebahann kadang pikir sampee kapann cepat cpett terlewati utun kuat,0
ya allah lihat mewek,0
trimester masyaa allah,0
masya allah lagi merasakan mules kalau hamil penantian,0
weeks lihat nya sungguh menangis,0
anak umur belum karuniai lgidan banget mimpi lahiran anak kembar malam mimpi hamil pas usg rupax,0
ya allah kemarin tespek garis bidan bilang usia minggu tapi kemarin darah usg haid karena tidak ada kantong kehamilan ya allah sakit banget,0
masya allah masihh buah hati,0
trimester bawakannya nngis mulu,0
trimester masyaallah banget nya,0
mama km lahir dek tapi tuhan,0
bunda nya kuat tetapi adik bayi nya tidak kuat kasih obat biar adik kuat mlhn bunda nya pendarahan bunda,0
masyallah nikmat nya hamil trimester mual pusing berkurang tapi suka sedih adik sehat perut bunda sayang,0
masyallah lucubrp gue bunda jalan lmyan dredekan mendekati lahiran,0
istri cek trimester cek bidan ada belum detak jantung tanggal suruh cek puskesmas terdekat usg,0
agung kurniaw sayang sedihhhhh,0
menangis kalau lihat vt bayi lahir bayi belajar berbicara kayak ya allah kayak,0
menangis wee dengar video nih,0
ya allah menangis giliran hamba ya allah,0
sedih banget hamil anak melow mulu maafkan mama ya nak mengajak sedih,0
ih lucunya tidak sabar menunggu adik lahir,0
menangis dengar adik kuat ya berjuang ketemu ayah,0
ngadon fyp nu,0
ya allah sedih bersalah karena hadir dirahim tapi mamah tidak tau nak,0
bisanya nongol beranda cik,0
sakit banget hamil kehilangan bapakku lagi senang nya bapa tau anak bontotnya hamil takut banget berpengaruh adik saking stresnya gaberenti menangis,0
kemarin istri keguguran gara kandungan lemah,0
tidak emosi menangis tapi ada bikin emosi,0
tim hamil bawaannya sedih mulu menonton televisi menangis,0
bukan begadang tapi trimester susah banget cari posisi tidur dok,0
tidak suka begdang tetapi kadang malam susah tidur tidur cepat susah banget apalagi trimester,0
trimester dok bawaannya malas karena lemas mual pusing tidak ada tenaga,0
lapar makan muntah makan lagi kenyang tidur bangun muntah ulang lagi malas tidak pun hobi tidak selesai lahir bayi perempuan,0
kalau natural killer happy ih je tetapi suami tekanan mne tk stres,0
masuk trimester tetapi masih susah gerak karena cepat cape begadang tidak tidur kalau tidak jam malam,0
tetapi malas gerak dok mengantuk mulu,0
ku lakukan trimester belum usg,0
masuk week tapi berasa sedih,0
bedrest dok bukan malas gerak tetapi kalau gerak malah flek serba salahhhhhhh,0
tim hamil malas gerak malas mandi,0
dok hamil minggu kok sakit kepala kenapa ya dok,0
tidak dtahan dok sndrinya suasana hati berubah kalau sadar menyesal terulang lagi,0
mngntuk malas gerak bgadang bby duk tendang lagi kul pergi,0
tetapi bawaanya sedih dok,0
suka menangis anak lahir diam,0
ya cmana ya marah anak hyperaktif sedih iya ayahnya melalak pas lagi butuh,0
dok telat haid kok tespek negatif,0
malas gerak nya banget,0
trimester bawaan nya tidur dok,0
kenapa ada ku,0
minggu kalau sarapan mengantuk banget bawaanx gampang menangis,0
pemarah menangis sorg sebab stres asyik jaga hati anak suami penat mengandung tapi diorg xfhm kepenatan,0
salah belikan makan menangis,0
tim malas an banget gampang menangis,0
lihat acara britains got talent menangis pas ada golden buzzer,0
akuuuu bun lihat vt tiktok menangis suami telat beli makan siang menangis buset tidak tetapi tidak kontrol,0
lihat viti tespek garis menangis,0
bun ya mengatasi biar tidak cengeng emosian,0
samaaaaa bawa perasaan banget,0
tetapi ketibang diam lagi,0
serba salah giliran masuk subuh nyenyak tidur karena mungkin cape cari posisi,0
tidur kanan ataubkiri tangan sakit jari kaku tidak gerkaan,0
week sulit tidur kalau malam,0
benar sekali bunda,0
malah pegal susah tidur,0
benar banget bunda masyaallah,0
iya lalui sis,0
bidan cowok suka tidak tau cewek rasakan menangis padahal tidak,0
overthinking kalau malam suka bangun karena pipis muntah suka menangis tanpa sebab tapi tidak tau kenapa ya,0
iya mbak malas malas gerak,0
sedih tidak sih kalau dibilang malas,0
iya benar banget bun weeks bun,0
wkwk bun sharing dong malam suka sakit kepala mual malemm ada tidak,0
bun kemarin kemarin tidur pun tidak nyenyak serba salah aga berkurang mual nya pusing nya masih ada,0
iya banget bukan pusing malah sakit kepala sakiiitt banget,0
bun aktivitas bentar langsung cape banget sekalinya pergi pulang langsung demam,0
trimester kebangun malam bunda alhasil begadang subuh,0
kalau kebangun malam trimester ppis,0
eh banget bunda tidak tidur subuh habis suami pergi kerja tidur siang masyaallah,0
iya benar nyenyak nya pagi siang,0
iya efek dok menangis huhu,0
ari sakit kepala ok week,0
trimester susah banget tidur menjelang subuh tidur,0
banget bun kadang malam kram begah kembung tidak tau tidur kanan bukan kiri bukan,0
tolong banget buun pas magiin pules,0
iya bun kadang sayang suami kerja malah mengurus,0
jam pagi terbangun bak,0
bukan begadang dok tapi mendekati hari perkiraan lahir cemas susah tidur posisi tidur apapun tidak nyaman malam pinggang patah,0
trimester disuruh bedrest dokter karena pendarahan menangis dipojokan,0
efek nya nih dok trimester nih,0
suka capek mngantuk malas,0
kalau pagi bawaanya mengantuk karena mlaamnya tidak tidur siangnya kerja berpengaruh tidak ya,0
